STATE_FIP,COUNTY_FIP,TRACT_ID,Median Income,Median Income Male,Median Income Female,geom
47,065,010903,"26,236","31,013","21,365","POLYGON ((-85.33093699999999 35.091378999999996, -85.327848 35.096502, -85.32779699999999 35.098110999999996, -85.327396 35.103401, -85.326246 35.10722, -85.326357 35.107803, -85.327274 35.108998, -85.326498 35.110808999999996, -85.32706999999999 35.111261999999996, -85.32770599999999 35.110634, -85.32655 35.116279999999996, -85.325527 35.117193, -85.32454 35.120309999999996, -85.3232 35.122338, -85.32229799999999 35.125375999999996, -85.320129 35.128806, -85.317876 35.135034, -85.31765 35.136593, -85.31619099999999 35.13881, -85.315124 35.14136, -85.314667 35.143871, -85.315049 35.145067, -85.314961 35.145351, -85.31429299999999 35.145447, -85.312972 35.147393, -85.31258799999999 35.146305999999996, -85.310045 35.143733999999995, -85.30563 35.140721, -85.306975 35.136919999999996, -85.305078 35.134395999999995, -85.304315 35.134781, -85.300703 35.139154, -85.300325 35.141371, -85.30093699999999 35.142509, -85.300609 35.144096, -85.298653 35.147307, -85.295029 35.151485, -85.293639 35.154308, -85.29117099999999 35.157129, -85.289743 35.156999, -85.28731499999999 35.157982, -85.285504 35.157751, -85.28187299999999 35.155209, -85.28278399999999 35.151942999999996, -85.28493999999999 35.150362, -85.28469899999999 35.148831, -85.286898 35.146589999999996, -85.28859399999999 35.142303999999996, -85.287708 35.141425999999996, -85.290385 35.137682999999996, -85.29352899999999 35.132056999999996, -85.29328199999999 35.13061, -85.293481 35.128665, -85.295014 35.125437, -85.297066 35.122237999999996, -85.298994 35.119873, -85.306023 35.112766, -85.31012 35.108627, -85.311669 35.106953, -85.322244 35.094504, -85.32382199999999 35.09184, -85.324438 35.088661, -85.323686 35.084883999999995, -85.324248 35.084931999999995, -85.32612499999999 35.085491, -85.3274 35.086653999999996, -85.327677 35.086962, -85.329022 35.088235, -85.33053 35.089335, -85.331097 35.090365999999996, -85.33093699999999 35.091378999999996))"
47,065,002800,"31,616","37,266","26,091","POLYGON ((-85.261398 35.021451, -85.259323 35.026283, -85.25745599999999 35.029320999999996, -85.252382 35.026421, -85.24871399999999 35.025684999999996, -85.246454 35.024153, -85.242817 35.022689, -85.241714 35.022, -85.240421 35.020286999999996, -85.239718 35.018710999999996, -85.23601599999999 35.016228, -85.232272 35.01464, -85.228281 35.012951, -85.231758 35.006463, -85.237766 35.008682, -85.243907 35.010937999999996, -85.24971699999999 35.013113, -85.25213699999999 35.014359, -85.26010199999999 35.02045, -85.261515 35.021060999999996, -85.261398 35.021451))"
47,065,000700,"40,806","45,078","39,073","POLYGON ((-85.307215 35.080674, -85.30664 35.080672, -85.303857 35.080453999999996, -85.30314299999999 35.082614, -85.303102 35.082637, -85.30241 35.082591, -85.30133699999999 35.082487, -85.30118999999999 35.083704, -85.300209 35.088422, -85.29943 35.089113, -85.299014 35.089189999999995, -85.298954 35.089053, -85.29836 35.089034999999996, -85.296804 35.087968, -85.296234 35.087685, -85.290855 35.088401, -85.28876699999999 35.088093, -85.291877 35.084393999999996, -85.291673 35.083967, -85.289913 35.081908, -85.28966299999999 35.082597, -85.289687 35.083511, -85.289408 35.084015, -85.288877 35.084075999999996, -85.287813 35.083964, -85.28721399999999 35.084030999999996, -85.284785 35.084937, -85.283526 35.085232, -85.282591 35.085066, -85.28144499999999 35.084022, -85.280412 35.081801, -85.279015 35.081452, -85.279212 35.077352999999995, -85.278256 35.067935999999996, -85.278339 35.066402, -85.279523 35.062553, -85.28203099999999 35.059084, -85.283993 35.057666, -85.286501 35.058415, -85.285732 35.060871999999996, -85.287048 35.065722, -85.28965199999999 35.065906999999996, -85.292656 35.06494, -85.293039 35.065709, -85.294949 35.066486999999995, -85.294913 35.068183, -85.29659099999999 35.071867, -85.299769 35.072817, -85.300161 35.073150999999996, -85.300151 35.076139999999995, -85.30068899999999 35.077225999999996, -85.301976 35.077655, -85.304405 35.075759999999995, -85.306185 35.07281, -85.307913 35.071951, -85.307215 35.080674))"
47,065,010304,"35,000","39,901","26,959","POLYGON ((-85.155636 35.22294, -85.152476 35.22714, -85.15196999999999 35.229931, -85.151406 35.231197, -85.15123299999999 35.231521, -85.150781 35.231428, -85.148653 35.231221999999995, -85.144297 35.231232, -85.13810099999999 35.231214, -85.132057 35.230266, -85.12253199999999 35.230318, -85.11396599999999 35.227675999999995, -85.111904 35.227568999999995, -85.108992 35.228038999999995, -85.103959 35.230697, -85.101672 35.231291, -85.09990599999999 35.231260999999996, -85.09709699999999 35.230384, -85.095492 35.233333, -85.093674 35.233281, -85.09077099999999 35.234911, -85.08485399999999 35.241130999999996, -85.081875 35.238897, -85.080052 35.236176, -85.07851 35.232623, -85.07791399999999 35.228784, -85.078869 35.225165, -85.079787 35.223042, -85.08305399999999 35.218119, -85.08528199999999 35.215655999999996, -85.087042 35.21441, -85.090257 35.213605, -85.09204299999999 35.213726, -85.094695 35.212533, -85.09898 35.211959, -85.100551 35.211435, -85.10290499999999 35.211419, -85.10569799999999 35.210653, -85.107074 35.210918, -85.110243 35.210405, -85.11371299999999 35.209339, -85.11713999999999 35.207547, -85.120666 35.2051, -85.12247699999999 35.201459, -85.12584299999999 35.196577, -85.12879799999999 35.193039, -85.131509 35.19069, -85.139378 35.192095, -85.14099499999999 35.192934, -85.142014 35.196414, -85.143502 35.196793, -85.150202 35.198664, -85.152126 35.200666999999996, -85.15215099999999 35.202574, -85.152546 35.202920999999996, -85.152638 35.203007, -85.15328699999999 35.202768, -85.153228 35.203621, -85.153159 35.205085, -85.153713 35.206337999999995, -85.15434599999999 35.207397, -85.15530000000001 35.210653, -85.155368 35.211403, -85.154945 35.218925, -85.155636 35.22294))"
47,065,010307,"21,863","27,667","19,633","POLYGON ((-85.23699599999999 35.245720999999996, -85.232649 35.246931, -85.232749 35.245565, -85.232052 35.242447999999996, -85.231369 35.241445999999996, -85.227581 35.240313, -85.22839599999999 35.241662, -85.227986 35.242671, -85.225883 35.244845999999995, -85.225735 35.246649999999995, -85.224068 35.248658, -85.219315 35.251472, -85.213799 35.258172, -85.210841 35.260659, -85.208298 35.259491, -85.206177 35.26078, -85.204577 35.262608, -85.20376999999999 35.265147, -85.205784 35.26715, -85.20088899999999 35.271358, -85.199822 35.273054, -85.200311 35.27635, -85.196877 35.278399, -85.194812 35.281068, -85.19087999999999 35.282253, -85.18968799999999 35.283257, -85.18578099999999 35.28362, -85.182941 35.285149, -85.182709 35.287724, -85.18101999999999 35.289195, -85.177454 35.290547, -85.173569 35.290982, -85.171324 35.291647, -85.1686 35.29172, -85.167976 35.292167, -85.166923 35.298384, -85.166456 35.301719999999996, -85.163855 35.305521, -85.162365 35.304308999999996, -85.15391 35.303506, -85.15099 35.301623, -85.150686 35.300478999999996, -85.151095 35.297118, -85.152564 35.284728, -85.152935 35.283055, -85.15393499999999 35.280513, -85.15945699999999 35.269740999999996, -85.160798 35.267924, -85.16636199999999 35.26209, -85.17464799999999 35.254843, -85.17626899999999 35.252983, -85.179036 35.248914, -85.18024199999999 35.247122999999995, -85.18392399999999 35.24167, -85.185253 35.24038, -85.18718899999999 35.239557999999995, -85.190276 35.238884, -85.19438799999999 35.236778, -85.21626499999999 35.214729999999996, -85.22040299999999 35.219499, -85.221391 35.221894, -85.222218 35.22305, -85.225483 35.225498, -85.228264 35.226808999999996, -85.23109 35.229572999999995, -85.231202 35.229703, -85.23286 35.232800000000005, -85.23313399999999 35.233461999999996, -85.234398 35.235625, -85.23569499999999 35.238392999999995, -85.23698 35.24033, -85.23607 35.24434, -85.23699599999999 35.245720999999996))"
47,065,010202,"22,239","30,246","16,207","POLYGON ((-85.14628499999999 35.355961, -85.145538 35.356198, -85.145386 35.358944, -85.146588 35.360642, -85.14456299999999 35.363848, -85.144328 35.364939, -85.141696 35.368851, -85.139614 35.370982, -85.138252 35.378315, -85.135103 35.384712, -85.13168499999999 35.384405, -85.13100999999999 35.385315, -85.13457 35.38559, -85.135465 35.386097, -85.13596299999999 35.386337999999995, -85.13275399999999 35.387895, -85.131541 35.389846, -85.13103199999999 35.391389, -85.13155499999999 35.392786, -85.13173599999999 35.396170999999995, -85.13041 35.403785, -85.130923 35.405586, -85.132136 35.406464, -85.129791 35.412893, -85.129297 35.415313999999995, -85.127811 35.418475, -85.127853 35.420947999999996, -85.126413 35.423983, -85.126741 35.425184, -85.124555 35.427555999999996, -85.12532499999999 35.428435, -85.127022 35.43268, -85.12620299999999 35.433499, -85.12589 35.435846999999995, -85.12514499999999 35.437121999999995, -85.12096799999999 35.438027999999996, -85.118067 35.437821, -85.11617299999999 35.437194999999996, -85.113186 35.437602999999996, -85.110728 35.437238, -85.10833099999999 35.434764, -85.105926 35.434394999999995, -85.10434699999999 35.432528, -85.10640099999999 35.432095, -85.102158 35.428442, -85.101125 35.429366, -85.091072 35.432089999999995, -85.087212 35.43459, -85.08295 35.431714, -85.08276599999999 35.43159, -85.081932 35.429462, -85.08057099999999 35.429223, -85.078797 35.432210999999995, -85.0738 35.429535, -85.067099 35.436809, -85.043819 35.424126, -85.01634299999999 35.409288, -85.02141 35.406133, -85.023327 35.4045, -85.025702 35.40143, -85.02812399999999 35.396965, -85.028909 35.392389, -85.02913099999999 35.387766, -85.030103 35.382811, -85.031314 35.379477, -85.033621 35.37507, -85.03264899999999 35.37507, -85.033345 35.373336, -85.03584099999999 35.370048, -85.039205 35.366929999999996, -85.042262 35.363661, -85.044457 35.360673999999996, -85.04559499999999 35.358131, -85.048312 35.358911, -85.047415 35.350248, -85.047546 35.349318, -85.04902799999999 35.341584999999995, -85.05024399999999 35.338212, -85.051205 35.333672, -85.053062 35.328753, -85.054898 35.322562999999995, -85.05646999999999 35.319452999999996, -85.059129 35.315129, -85.06338099999999 35.309557999999996, -85.065587 35.307386, -85.067773 35.304694999999995, -85.07056999999999 35.300514, -85.075312 35.294758, -85.07648999999999 35.292991, -85.078751 35.290569999999995, -85.081403 35.288255, -85.085059 35.291720999999995, -85.08601399999999 35.293717, -85.08874899999999 35.293749999999996, -85.090318 35.294319, -85.09162099999999 35.295577, -85.091692 35.297174999999996, -85.08754499999999 35.298173999999996, -85.08815299999999 35.298961, -85.091256 35.300253999999995, -85.092878 35.30215, -85.08929599999999 35.304686, -85.08939099999999 35.307303, -85.092032 35.316038999999996, -85.096654 35.322005, -85.101661 35.333463, -85.1036 35.335007, -85.106515 35.333186, -85.108992 35.333186, -85.112045 35.334143999999995, -85.11289599999999 35.335316999999996, -85.11177599999999 35.335836, -85.111631 35.337357, -85.11936399999999 35.336504, -85.11925 35.337323, -85.12079899999999 35.337696, -85.121591 35.338718, -85.123464 35.338495, -85.123587 35.338954, -85.124298 35.339082, -85.128301 35.340959999999995, -85.129205 35.341063999999996, -85.132137 35.342946, -85.14443299999999 35.349227, -85.145333 35.351889, -85.14663499999999 35.352418, -85.14628499999999 35.355961))"
47,065,010201,"35,180","40,546","25,387","POLYGON ((-85.16433599999999 35.306677, -85.16326099999999 35.311029999999995, -85.160788 35.318737999999996, -85.16057099999999 35.323594, -85.163253 35.327501999999996, -85.164125 35.329887, -85.162418 35.329512, -85.160034 35.331097, -85.159026 35.334329, -85.15761499999999 35.335764, -85.15664 35.337979, -85.154139 35.339456999999996, -85.152321 35.34397, -85.153618 35.34523, -85.155464 35.345413, -85.15565699999999 35.344502999999996, -85.158491 35.34506, -85.157921 35.347066999999996, -85.155592 35.35049, -85.15468 35.350193, -85.15137399999999 35.350511, -85.14513099999999 35.346722, -85.14443299999999 35.349227, -85.132137 35.342946, -85.129205 35.341063999999996, -85.128301 35.340959999999995, -85.124298 35.339082, -85.123587 35.338954, -85.123464 35.338495, -85.121591 35.338718, -85.12079899999999 35.337696, -85.11925 35.337323, -85.11936399999999 35.336504, -85.111631 35.337357, -85.11177599999999 35.335836, -85.11289599999999 35.335316999999996, -85.112045 35.334143999999995, -85.108992 35.333186, -85.106515 35.333186, -85.1036 35.335007, -85.101661 35.333463, -85.096654 35.322005, -85.092032 35.316038999999996, -85.08939099999999 35.307303, -85.08929599999999 35.304686, -85.092878 35.30215, -85.091256 35.300253999999995, -85.08815299999999 35.298961, -85.08754499999999 35.298173999999996, -85.091692 35.297174999999996, -85.09162099999999 35.295577, -85.090318 35.294319, -85.08874899999999 35.293749999999996, -85.08601399999999 35.293717, -85.085059 35.291720999999995, -85.081403 35.288255, -85.08305 35.287106, -85.088585 35.284504, -85.09325299999999 35.281782, -85.097843 35.278178, -85.099617 35.276421, -85.10107099999999 35.273893, -85.10271499999999 35.268267, -85.102869 35.26591, -85.10498 35.265983, -85.10821299999999 35.266354, -85.109944 35.266827, -85.118738 35.267249, -85.123036 35.269995, -85.12438 35.272779, -85.125524 35.273618, -85.126722 35.274353999999995, -85.13006299999999 35.279302, -85.139343 35.280032999999996, -85.142112 35.278298, -85.14268299999999 35.279565, -85.140006 35.283952, -85.13994 35.2869, -85.14741 35.289989999999996, -85.14603 35.292426999999996, -85.148169 35.295397, -85.148034 35.296971, -85.149571 35.297592, -85.151095 35.297118, -85.150686 35.300478999999996, -85.15099 35.301623, -85.15391 35.303506, -85.162365 35.304308999999996, -85.163855 35.305521, -85.16433599999999 35.306677))"
47,065,001400,"17,266","22,724","12,527","POLYGON ((-85.294163 35.036125, -85.293279 35.037717, -85.293069 35.038032, -85.292087 35.039816, -85.278824 35.034458, -85.27321599999999 35.032371999999995, -85.27716 35.025045, -85.280959 35.026385999999995, -85.282845 35.027052, -85.29633299999999 35.031956, -85.294163 35.036125))"
47,065,011325,"40,189","47,634","27,188","POLYGON ((-85.141303 35.002822, -85.139459 35.001906, -85.133721 35.001070999999996, -85.132575 35.000859999999996, -85.13116 35.000797, -85.130702 35.000913, -85.126537 35.002708999999996, -85.12146 35.005848, -85.12047299999999 35.006038, -85.113331 35.001776, -85.111018 35.00138, -85.107513 34.999508, -85.10619899999999 34.999089, -85.10093599999999 35.000886, -85.09810499999999 35.000837, -85.094752 34.999826999999996, -85.096649 34.992737, -85.0960883213421 34.9865791549852, -85.1266971177727 34.9863964563998, -85.1268743935569 34.986395398271505, -85.1388242543242 34.986324071629696, -85.14060163866358 34.986313462731495, -85.1438855336063 34.986293861733394, -85.14090499999999 34.992556, -85.145811 34.994602, -85.141303 35.002822))"
47,065,011445,"29,930","32,432","29,034","POLYGON ((-85.20339299999999 35.055718999999996, -85.190952 35.054217, -85.17901599999999 35.052769, -85.17448499999999 35.049334, -85.16627799999999 35.046274, -85.16246199999999 35.044886999999996, -85.155793 35.042476, -85.16776 35.031256, -85.16805699999999 35.030957, -85.171264 35.028144999999995, -85.172361 35.027619, -85.174694 35.027339, -85.17622899999999 35.027659, -85.181208 35.030317, -85.182548 35.032134, -85.18547799999999 35.030473, -85.19259699999999 35.026022, -85.19335799999999 35.032784, -85.20058499999999 35.051552, -85.20339299999999 35.055718999999996))"
47,065,011323,"31,686","39,646","24,528","POLYGON ((-85.15055699999999 35.047123, -85.145538 35.050388, -85.13805599999999 35.054835, -85.138004 35.054339, -85.138652 35.052189999999996, -85.130843 35.048237, -85.12836399999999 35.044354, -85.127882 35.044171, -85.12776199999999 35.044125, -85.125 35.043077, -85.11994899999999 35.043748, -85.116085 35.043129, -85.11568 35.043085, -85.11327399999999 35.041706, -85.112696 35.040298, -85.109177 35.037079, -85.107535 35.034058, -85.10831499999999 35.033660999999995, -85.10829299999999 35.030651999999996, -85.110541 35.028846, -85.110933 35.027194, -85.113867 35.022272, -85.11348799999999 35.018631, -85.11210799999999 35.015367, -85.11279499999999 35.014278, -85.116219 35.010391, -85.119469 35.007835, -85.120087 35.006747, -85.12047299999999 35.006038, -85.12146 35.005848, -85.126537 35.002708999999996, -85.130702 35.000913, -85.13116 35.000797, -85.132575 35.000859999999996, -85.127653 35.010583, -85.125832 35.016102, -85.123924 35.020191, -85.123341 35.026168999999996, -85.12388399999999 35.028194, -85.12307899999999 35.030045, -85.129181 35.032734, -85.132741 35.034005, -85.13346299999999 35.034257, -85.14997699999999 35.04033, -85.155793 35.042476, -85.15055699999999 35.047123))"
47,065,011446,"31,274","40,411","22,463","POLYGON ((-85.189291 35.011101, -85.184359 35.012602, -85.182152 35.013782, -85.178707 35.017261999999995, -85.176565 35.020359, -85.174589 35.02355, -85.16805699999999 35.030957, -85.16776 35.031256, -85.155793 35.042476, -85.14997699999999 35.04033, -85.15736 35.02688, -85.163675 35.015223999999996, -85.167107 35.009006, -85.170127 35.00512, -85.17026 35.003639, -85.17273 35.00023, -85.17281 34.997887, -85.174663 34.997141, -85.177219 34.997538, -85.17884099999999 34.996805, -85.180483 34.99709, -85.184258 34.996518, -85.185086 34.998245, -85.184725 34.999801, -85.182576 35.001543999999996, -85.177655 35.00422, -85.17715299999999 35.005179, -85.17869 35.006035, -85.181287 35.005935, -85.181845 35.009253, -85.18346799999999 35.011343, -85.184617 35.01173, -85.18634899999999 35.010276999999995, -85.18833099999999 35.010667, -85.189291 35.011101))"
47,065,011443,"25,623","27,279","24,306","POLYGON ((-85.199371 35.075311, -85.190339 35.073672, -85.188915 35.073589, -85.18140799999999 35.073968, -85.1674 35.07463, -85.16519699999999 35.074182, -85.14925699999999 35.069395, -85.147632 35.068757, -85.146012 35.06671, -85.136145 35.065813999999996, -85.132283 35.065962, -85.124973 35.069067, -85.121873 35.069856, -85.118713 35.070198, -85.118889 35.07009, -85.124257 35.066611, -85.131005 35.059272, -85.13265799999999 35.058065, -85.13805599999999 35.054835, -85.145538 35.050388, -85.15055699999999 35.047123, -85.155793 35.042476, -85.16246199999999 35.044886999999996, -85.16627799999999 35.046274, -85.17448499999999 35.049334, -85.17901599999999 35.052769, -85.190952 35.054217, -85.195099 35.065186, -85.196671 35.069325, -85.198337 35.073609999999995, -85.199187 35.075099, -85.199371 35.075311))"
47,065,010800,"21,052","26,023","17,229","POLYGON ((-85.32382199999999 35.09184, -85.322244 35.094504, -85.311669 35.106953, -85.31012 35.108627, -85.306023 35.112766, -85.298994 35.119873, -85.297066 35.122237999999996, -85.295149 35.121651, -85.294028 35.121449, -85.28952199999999 35.119738999999996, -85.290364 35.11867, -85.293533 35.112898, -85.29382199999999 35.112370999999996, -85.296081 35.107987, -85.297032 35.106811, -85.299594 35.103777, -85.300259 35.102987999999996, -85.303541 35.098614999999995, -85.30548999999999 35.096227, -85.307226 35.09471, -85.30883999999999 35.093157, -85.31732699999999 35.08455, -85.31760799999999 35.083994, -85.319226 35.084185999999995, -85.324248 35.084931999999995, -85.323686 35.084883999999995, -85.324438 35.088661, -85.32382199999999 35.09184))"
47,065,001200,"16,274","20,595","13,679","POLYGON ((-85.271851 35.034855, -85.26922499999999 35.039871, -85.267066 35.039041, -85.264579 35.043529, -85.263244 35.046558, -85.263077 35.04855, -85.26173399999999 35.050976, -85.257747 35.049456, -85.256508 35.051716, -85.255417 35.051586, -85.253838 35.051719, -85.253273 35.051536999999996, -85.253937 35.051929, -85.254249 35.05217, -85.25528 35.053954999999995, -85.252774 35.053041, -85.249658 35.055479999999996, -85.24874899999999 35.054107, -85.252513 35.049693, -85.25255399999999 35.047412, -85.254036 35.046215, -85.25349399999999 35.042985, -85.253683 35.038618, -85.25497399999999 35.035418, -85.256517 35.033379, -85.25745599999999 35.029320999999996, -85.25905399999999 35.030286, -85.259906 35.030626, -85.263809 35.031867999999996, -85.265993 35.032675999999995, -85.26929799999999 35.033904, -85.271851 35.034855))"
47,065,010433,"25,836","32,951","23,445","POLYGON ((-85.26660199999999 35.132996, -85.265937 35.133903, -85.26432299999999 35.136483, -85.261941 35.138432, -85.261657 35.141734, -85.25943699999999 35.141667, -85.252152 35.14076, -85.24871399999999 35.141830999999996, -85.24682 35.13563, -85.24451599999999 35.131038, -85.23906699999999 35.122394, -85.236436 35.119454, -85.230972 35.114703, -85.229928 35.113034, -85.229312 35.108444999999996, -85.229227 35.106196, -85.230588 35.106183, -85.233482 35.105458, -85.233564 35.106593, -85.237257 35.106702, -85.256149 35.113898999999996, -85.258263 35.114188999999996, -85.26007 35.113813, -85.26100199999999 35.114605, -85.260938 35.115274, -85.258123 35.121199, -85.262559 35.121776, -85.26355699999999 35.122231, -85.263245 35.123394, -85.262692 35.125821, -85.265945 35.129219, -85.266943 35.131099, -85.26660199999999 35.132996))"
47,065,010435,"22,464","29,680","15,278","POLYGON ((-85.28859399999999 35.142303999999996, -85.286898 35.146589999999996, -85.28469899999999 35.148831, -85.28493999999999 35.150362, -85.28278399999999 35.151942999999996, -85.28187299999999 35.155209, -85.285504 35.157751, -85.283011 35.166136, -85.279259 35.171707, -85.276665 35.17494, -85.273389 35.177524, -85.27084599999999 35.17886, -85.260035 35.182663, -85.253956 35.185103, -85.253868 35.185139, -85.24619799999999 35.188314999999996, -85.246602 35.182539999999996, -85.247958 35.165576, -85.248508 35.158156, -85.249251 35.146288, -85.24871399999999 35.141830999999996, -85.252152 35.14076, -85.25943699999999 35.141667, -85.261657 35.141734, -85.263576 35.142101, -85.26305699999999 35.142511, -85.263481 35.142863999999996, -85.264411 35.142869, -85.264746 35.143467, -85.26664699999999 35.144176, -85.267528 35.144408, -85.26925899999999 35.144648, -85.269894 35.144041, -85.270591 35.144465, -85.27062699999999 35.144560999999996, -85.270592 35.145134999999996, -85.27392499999999 35.146440999999996, -85.279646 35.137040999999996, -85.282799 35.13819, -85.2838 35.138878999999996, -85.284843 35.139706, -85.287708 35.141425999999996, -85.28859399999999 35.142303999999996))"
47,065,010103,"29,137","39,330","20,589","POLYGON ((-85.076709 35.237812999999996, -85.075615 35.240916999999996, -85.075015 35.24558, -85.072081 35.248863, -85.067246 35.248723, -85.06693 35.249203, -85.063891 35.248103, -85.057695 35.246521, -85.057277 35.246491, -85.056338 35.246553999999996, -85.055296 35.246835, -85.0544 35.246835, -85.053271 35.246586, -85.052651 35.24629, -85.05237699999999 35.246034, -85.051699 35.245424, -85.047767 35.245551999999996, -85.043739 35.244614, -85.034444 35.241265, -85.03379699999999 35.238941, -85.031733 35.237502, -85.030554 35.23619, -85.027007 35.234317, -85.02644 35.233138, -85.026603 35.230377, -85.026108 35.229851, -85.024377 35.22941, -85.02299099999999 35.228617, -85.022604 35.228353999999996, -85.021731 35.227035, -85.011264 35.240617, -85.000947 35.252635999999995, -84.958722 35.301705, -84.957438 35.299774, -84.951515 35.294868, -84.948172 35.291328, -84.94656599999999 35.288896, -84.946339 35.287717, -84.945996 35.286563, -84.94233 35.282242, -84.95124899999999 35.279071, -84.95164899999999 35.276970999999996, -84.953749 35.273271, -84.953749 35.271271, -84.956249 35.269971, -84.957849 35.268071, -84.95944899999999 35.267871, -84.960449 35.266371, -84.96064899999999 35.262571, -84.961849 35.262170999999995, -84.96454899999999 35.263171, -84.965549 35.262371, -84.966349 35.259971, -84.962807 35.255494999999996, -84.961427 35.254557, -84.962049 35.252871999999996, -84.963849 35.251771999999995, -84.965049 35.249572, -84.967349 35.246972, -84.969749 35.245072, -84.973249 35.238772, -84.97614899999999 35.233972, -84.976849 35.231172, -84.978813 35.225826, -84.97904899999999 35.223572, -84.980049 35.222572, -84.98084899999999 35.219772, -84.983549 35.217672, -84.98384899999999 35.216572, -84.985649 35.214872, -84.987749 35.212072, -84.989949 35.207972, -84.990349 35.206572, -84.99465 35.201772, -84.99714999999999 35.202971999999995, -84.99884999999999 35.203072, -85.003181 35.196143, -85.00402199999999 35.192361999999996, -85.006458 35.188953999999995, -85.007176 35.186405, -85.008702 35.183685, -85.009261 35.179683, -85.009427 35.175483, -85.01017999999999 35.174665, -85.007577 35.174248, -85.00776599999999 35.172292, -85.011832 35.170026, -85.01615199999999 35.16953, -85.017838 35.170044, -85.019348 35.171692, -85.021 35.172647999999995, -85.02622199999999 35.174217, -85.034015 35.177203999999996, -85.037278 35.177209999999995, -85.040926 35.177295, -85.049904 35.179325, -85.056073 35.181712999999995, -85.05948599999999 35.185673, -85.059595 35.185860999999996, -85.064566 35.183572, -85.067691 35.180496, -85.06812 35.181256, -85.067791 35.183608, -85.066788 35.185353, -85.06671399999999 35.186799, -85.06817699999999 35.190632, -85.069537 35.192921, -85.070746 35.196203, -85.07096899999999 35.198449, -85.06911 35.202253, -85.069225 35.203506, -85.068227 35.207415, -85.06617899999999 35.208687999999995, -85.065258 35.210176, -85.064756 35.213782, -85.06358 35.215357, -85.06138899999999 35.216346, -85.060434 35.218838999999996, -85.059085 35.220738, -85.058956 35.222133, -85.059893 35.225828, -85.06239599999999 35.229631999999995, -85.066805 35.233121, -85.070725 35.235102, -85.07569 35.237035, -85.080052 35.236176, -85.076709 35.237812999999996))"
